1054 1136
forward
3 1
1003 _
9 _
10 _
1011
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 67, "lazy_grad_sum": false}
forward
1 1
883 _
886
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 409, "lazy_grad_sum": false}
forward
2 1
749 _
891 _
887
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 207, "lazy_grad_sum": false}
forward
1 1
879 _
882
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 475, "lazy_grad_sum": false}
forward
3 1
880 _
935 _
938 _
885
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 204, "lazy_grad_sum": false}
forward
2 1
882 _
88 _
884
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 476, "lazy_grad_sum": false}
forward
3 1
896 _
375 _
377 _
904
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 415, "lazy_grad_sum": false}
forward
2 1
886 _
364 _
888
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 410, "lazy_grad_sum": false}
forward
1 1
889 _
892
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 479, "lazy_grad_sum": false}
forward
1 1
885 _
890
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 205, "lazy_grad_sum": false}
forward
3 1
902 _
130 _
134 _
910
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 485, "lazy_grad_sum": false}
forward
2 1
890 _
945 _
891
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 206, "lazy_grad_sum": false}
forward
2 1
892 _
106 _
893
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 480, "lazy_grad_sum": false}
forward
2 1
875 _
898 _
896
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 414, "lazy_grad_sum": false}
forward
3 1
888 _
367 _
369 _
894
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 411, "lazy_grad_sum": false}
forward
1 1
895 _
899
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 209, "lazy_grad_sum": false}
forward
3 1
908 _
23 _
24 _
90
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 215, "lazy_grad_sum": false}
forward
2 1
881 _
905 _
902
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 484, "lazy_grad_sum": false}
forward
3 1
893 _
111 _
116 _
901
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 481, "lazy_grad_sum": false}
forward
2 1
899 _
963 _
900
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 210, "lazy_grad_sum": false}
forward
1 1
894 _
897
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 412, "lazy_grad_sum": false}
forward
2 1
897 _
372 _
898
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 413, "lazy_grad_sum": false}
forward
1 1
904 _
907
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 416, "lazy_grad_sum": false}
forward
2 1
887 _
912 _
908
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 214, "lazy_grad_sum": false}
forward
1 1
901 _
903
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 482, "lazy_grad_sum": false}
forward
3 1
900 _
968 _
971 _
906
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 211, "lazy_grad_sum": false}
forward
2 1
903 _
123 _
905
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 483, "lazy_grad_sum": false}
forward
3 1
153 _
393 _
445 _
162
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 422, "lazy_grad_sum": false}
forward
2 1
907 _
380 _
909
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 417, "lazy_grad_sum": false}
forward
1 1
910 _
913
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 486, "lazy_grad_sum": false}
forward
1 1
906 _
911
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 212, "lazy_grad_sum": false}
forward
3 1
98 _
273 _
274 _
110
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 492, "lazy_grad_sum": false}
forward
2 1
911 _
22 _
912
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 213, "lazy_grad_sum": false}
forward
2 1
913 _
141 _
86
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 487, "lazy_grad_sum": false}
forward
2 1
896 _
158 _
153
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 421, "lazy_grad_sum": false}
forward
3 1
909 _
384 _
387 _
149
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 418, "lazy_grad_sum": false}
forward
2 1
92 _
25 _
95
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 217, "lazy_grad_sum": false}
forward
3 1
109 _
29 _
30 _
122
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 222, "lazy_grad_sum": false}
forward
2 1
902 _
103 _
98
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 491, "lazy_grad_sum": false}
forward
3 1
86 _
147 _
264 _
93
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 488, "lazy_grad_sum": false}
forward
2 1
156 _
390 _
158
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 420, "lazy_grad_sum": false}
forward
1 1
90 _
92
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 216, "lazy_grad_sum": false}
forward
1 1
149 _
156
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 419, "lazy_grad_sum": false}
forward
3 1
927 _
13 _
14 _
933
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 138, "lazy_grad_sum": false}
forward
2 1
790 _
936 _
932
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 547, "lazy_grad_sum": false}
forward
3 1
919 _
1014 _
1020 _
929
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 544, "lazy_grad_sum": false}
forward
1 1
922 _
927
AveragePooling2D
{"kh": 2, "kw": 2, "sy": 2, "sx": 2, "ph": 0, "pw": 0, "cover_all": false, "return_indices": false, "_used_cudnn": true, "_input_indexes_to_retain": [0], "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 137, "lazy_grad_sum": false}
forward
3 1
600 _
994 _
997 _
613
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 390, "lazy_grad_sum": false}
forward
1 1
929 _
934
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 545, "lazy_grad_sum": false}
forward
2 1
934 _
1024 _
936
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 546, "lazy_grad_sum": false}
forward
1 1
933 _
941
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 139, "lazy_grad_sum": false}
forward
2 1
941 _
15 _
942
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 140, "lazy_grad_sum": false}
forward
1 1
944 _
948
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 549, "lazy_grad_sum": false}
forward
3 1
964 _
91 _
96 _
33
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 555, "lazy_grad_sum": false}
forward
2 1
927 _
959 _
954
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 144, "lazy_grad_sum": false}
forward
2 1
948 _
1039 _
949
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 550, "lazy_grad_sum": false}
forward
3 1
942 _
16 _
17 _
950
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 141, "lazy_grad_sum": false}
forward
2 1
932 _
966 _
964
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 554, "lazy_grad_sum": false}
forward
3 1
949 _
1044 _
1048 _
960
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 551, "lazy_grad_sum": false}
forward
1 1
950 _
958
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 142, "lazy_grad_sum": false}
forward
2 1
958 _
18 _
959
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 143, "lazy_grad_sum": false}
forward
3 1
954 _
19 _
20 _
967
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 145, "lazy_grad_sum": false}
forward
1 1
960 _
965
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 552, "lazy_grad_sum": false}
forward
2 1
965 _
1053 _
966
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 553, "lazy_grad_sum": false}
forward
3 1
100 _
165 _
171 _
113
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 152, "lazy_grad_sum": false}
forward
1 1
456 _
822
MaxPooling2D
{"kh": 3, "kw": 3, "sy": 2, "sx": 2, "ph": 1, "pw": 1, "cover_all": false, "return_indices": false, "_used_cudnn": true, "_input_indexes_to_retain": [0], "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 3, "lazy_grad_sum": false}
forward
1 1
967 _
87
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 146, "lazy_grad_sum": false}
forward
1 1
33 _
39
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 556, "lazy_grad_sum": false}
forward
2 1
87 _
21 _
89
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 147, "lazy_grad_sum": false}
forward
2 1
39 _
102 _
41
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 557, "lazy_grad_sum": false}
forward
2 1
954 _
105 _
100
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 151, "lazy_grad_sum": false}
forward
3 1
89 _
150 _
155 _
97
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 148, "lazy_grad_sum": false}
forward
1 1
980 _
981
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 272, "lazy_grad_sum": false}
forward
2 1
977 _
990 _
987
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 277, "lazy_grad_sum": false}
forward
3 1
983 _
601 _
606 _
986
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 274, "lazy_grad_sum": false}
forward
1 1
986 _
989
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 275, "lazy_grad_sum": false}
forward
2 1
989 _
614 _
990
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 276, "lazy_grad_sum": false}
forward
1 1
993 _
995
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 279, "lazy_grad_sum": false}
forward
3 1
38 _
721 _
726 _
44
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 285, "lazy_grad_sum": false}
forward
2 1
995 _
694 _
996
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 280, "lazy_grad_sum": false}
forward
2 1
987 _
35 _
38
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 284, "lazy_grad_sum": false}
forward
3 1
996 _
699 _
703 _
999
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 281, "lazy_grad_sum": false}
forward
1 1
999 _
34
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 282, "lazy_grad_sum": false}
forward
2 1
34 _
710 _
35
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 283, "lazy_grad_sum": false}
forward
2 1
857 _
1018 _
1013
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 70, "lazy_grad_sum": false}
forward
1 1
1002 _
1008
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 338, "lazy_grad_sum": false}
forward
2 1
1008 _
457 _
1009
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 339, "lazy_grad_sum": false}
forward
1 1
1015 _
1022
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 342, "lazy_grad_sum": false}
forward
1 1
1011 _
1017
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 68, "lazy_grad_sum": false}
forward
3 1
1032 _
492 _
497 _
1042
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 348, "lazy_grad_sum": false}
forward
2 1
1017 _
11 _
1018
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 69, "lazy_grad_sum": false}
forward
2 1
1022 _
470 _
1023
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 343, "lazy_grad_sum": false}
forward
1 1
1025 _
1027
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 72, "lazy_grad_sum": false}
forward
3 1
1041 _
180 _
184 _
1052
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 78, "lazy_grad_sum": false}
forward
2 1
1006 _
1036 _
1032
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 347, "lazy_grad_sum": false}
forward
3 1
1023 _
476 _
482 _
1028
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 344, "lazy_grad_sum": false}
forward
2 1
1027 _
160 _
1029
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 73, "lazy_grad_sum": false}
forward
2 1
1013 _
1045 _
1041
Concat
{"axis": 1, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 77, "lazy_grad_sum": false}
forward
1 1
1028 _
1034
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 345, "lazy_grad_sum": false}
forward
3 1
1029 _
164 _
169 _
1037
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 74, "lazy_grad_sum": false}
forward
2 1
1034 _
484 _
1036
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 346, "lazy_grad_sum": false}
forward
1 1
1042 _
1049
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 349, "lazy_grad_sum": false}
forward
1 1
1037 _
1043
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 75, "lazy_grad_sum": false}
forward
3 1
40 _
634 _
635 _
51
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 355, "lazy_grad_sum": false}
forward
2 1
1043 _
173 _
1045
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 76, "lazy_grad_sum": false}
forward
2 1
1049 _
500 _
1051
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 350, "lazy_grad_sum": false}
forward
1 1
1052 _
151
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 79, "lazy_grad_sum": false}
forward
3 1
163 _
399 _
402 _
172
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "expander": "(None, slice(None, None, None), None, None)", "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 85, "lazy_grad_sum": false}
forward
2 1
1032 _
45 _
40
Concat
