727 770
forward
3 1
686 _
195 _
197 _
703
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 101, "lazy_grad_sum": false}
forward
1 1
697 _
706
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 25, "lazy_grad_sum": false}
forward
2 1
677 _
196 _
682
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 23, "lazy_grad_sum": false}
forward
1 1
646 _
688
MulConstant
{"value": 0.4, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 317, "lazy_grad_sum": false}
forward
1 1
704 _
711
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 235, "lazy_grad_sum": false}
forward
2 1
684 _
67 _
687
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 233, "lazy_grad_sum": false}
forward
1 1
673 _
678
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 99, "lazy_grad_sum": false}
forward
2 1
706 _
217 _
705
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 26, "lazy_grad_sum": false}
forward
3 1
682 _
204 _
209 _
697
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 24, "lazy_grad_sum": false}
forward
2 1
688 _
676 _
698
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 353, "lazy_grad_sum": false}
forward
2 1
711 _
99 _
708
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 236, "lazy_grad_sum": false}
forward
3 1
687 _
80 _
84 _
704
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 234, "lazy_grad_sum": false}
forward
3 1
576 _
586 _
593 _
609
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 41, "lazy_grad_sum": false}
forward
3 1
705 _
227 _
232 _
722
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 27, "lazy_grad_sum": false}
forward
1 1
410 _
417
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 105, "lazy_grad_sum": false}
forward
2 1
709 _
208 _
715
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 103, "lazy_grad_sum": false}
forward
3 1
708 _
110 _
116 _
612
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 237, "lazy_grad_sum": false}
forward
2 1
722 _
652 _
719
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 28, "lazy_grad_sum": false}
forward
2 1
417 _
231 _
51
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 106, "lazy_grad_sum": false}
forward
2 1
612 _
653 _
723
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 238, "lazy_grad_sum": false}
forward
3 1
715 _
214 _
221 _
410
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 104, "lazy_grad_sum": false}
forward
1 1
531 _
539
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 32, "lazy_grad_sum": false}
forward
3 1
296 _
252 _
256 _
531
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 31, "lazy_grad_sum": false}
forward
1 1
430 _
442
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 242, "lazy_grad_sum": false}
forward
3 1
699 _
150 _
157 _
430
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 241, "lazy_grad_sum": false}
forward
1 1
719 _
725
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 29, "lazy_grad_sum": false}
forward
2 1
435 _
678 _
428
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 108, "lazy_grad_sum": false}
forward
1 1
723 _
412
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 239, "lazy_grad_sum": false}
backward
2 1
30 gradient
30 output
25
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 152, "lazy_grad_sum": false}
backward
3 2
47 gradient
46 input
597 input
46
597
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 290, "lazy_grad_sum": false}
backward
3 2
41 gradient
517 input
623 input
517
623
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 160, "lazy_grad_sum": false}
backward
4 3
33 gradient
21 input
565 input
570 input
21
565
570
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 41, "lazy_grad_sum": false}
backward
4 3
25 gradient
17 input
94 input
102 input
17
94
102
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 151, "lazy_grad_sum": false}
backward
4 3
22 gradient
9 input
535 input
541 input
9
535
541
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 47, "lazy_grad_sum": false}
backward
3 2
516 gradient
133 input
111 input
133
111
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 88, "lazy_grad_sum": false}
backward
3 2
21 gradient
588 input
552 input
588
552
Convolution2DFunction
{"sy": 2, "sx": 2, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 40, "lazy_grad_sum": false}
backward
2 1
31 gradient
31 output
27
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 285, "lazy_grad_sum": false}
backward
3 2
18 gradient
16 input
534 input
16
534
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 283, "lazy_grad_sum": false}
backward
2 1
14 gradient
14 output
8
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 149, "lazy_grad_sum": false}
backward
3 2
29 gradient
31 input
562 input
31
562
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 286, "lazy_grad_sum": false}
backward
4 3
27 gradient
18 input
546 input
550 input
18
546
550
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 284, "lazy_grad_sum": false}
backward
3 2
35 gradient
22 input
33 input
22
33
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 48, "lazy_grad_sum": false}
backward
2 1
37 gradient
37 output
35
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 49, "lazy_grad_sum": false}
backward
4 3
36 gradient
23 input
554 input
558 input
23
554
558
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 1, "lazy_grad_sum": false}
backward
3 2
469 gradient
463 input
578 input
463
578
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 300, "lazy_grad_sum": false}
backward
2 1
49 gradient
49 output
44
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 155, "lazy_grad_sum": false}
backward
3 2
32 gradient
30 input
113 input
30
113
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 153, "lazy_grad_sum": false}
backward
4 3
43 gradient
29 input
575 input
580 input
29
575
580
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 287, "lazy_grad_sum": false}
backward
3 2
48 gradient
49 input
549 input
49
549
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 156, "lazy_grad_sum": false}
backward
3 2
40 gradient
43 input
1 input
43
1
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 288, "lazy_grad_sum": false}
backward
4 3
44 gradient
32 input
125 input
135 input
32
125
135
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 154, "lazy_grad_sum": false}
backward
2 1
165 gradient
165 output
516
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 89, "lazy_grad_sum": false}
backward
3 2
356 gradient
352 input
366 input
352
366
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 60, "lazy_grad_sum": false}
backward
3 2
28 gradient
37 input
585 input
37
585
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 50, "lazy_grad_sum": false}
backward
2 1
60 gradient
60 output
53
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 5, "lazy_grad_sum": false}
backward
2 1
54 gradient
54 output
50
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 52, "lazy_grad_sum": false}
backward
2 1
413 gradient
413 output
61
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 292, "lazy_grad_sum": false}
backward
4 3
50 gradient
28 input
601 input
604 input
28
601
604
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 51, "lazy_grad_sum": false}
backward
4 3
61 gradient
47 input
608 input
613 input
47
608
613
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 291, "lazy_grad_sum": false}
backward
3 2
57 gradient
60 input
596 input
60
596
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 6, "lazy_grad_sum": false}
backward
4 3
53 gradient
42 input
579 input
584 input
42
579
584
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 4, "lazy_grad_sum": false}
backward
2 1
46 gradient
46 output
40
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 289, "lazy_grad_sum": false}
backward
4 3
62 gradient
48 input
603 input
166 input
48
603
166
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 157, "lazy_grad_sum": false}
backward
3 2
58 gradient
62 input
14 input
62
14
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 158, "lazy_grad_sum": false}
backward
2 1
333 gradient
333 output
327
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 55, "lazy_grad_sum": false}
backward
3 2
55 gradient
54 input
614 input
54
614
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 53, "lazy_grad_sum": false}
backward
2 1
270 gradient
270 output
267
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 8, "lazy_grad_sum": false}
backward
2 1
544 gradient
544 output
536
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 162, "lazy_grad_sum": false}
backward
3 2
332 gradient
333 input
342 input
333
342
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 56, "lazy_grad_sum": false}
backward
4 3
267 gradient
57 input
606 input
611 input
57
606
611
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 7, "lazy_grad_sum": false}
backward
4 3
327 gradient
55 input
323 input
329 input
55
323
329
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 54, "lazy_grad_sum": false}
backward
4 3
536 gradient
41 input
637 input
642 input
41
637
642
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 161, "lazy_grad_sum": false}
backward
3 1
56 gradient
270 input
56 output
270
MaxPooling2D
{"kh": 3, "kw": 3, "sy": 2, "sx": 2, "ph": 1, "pw": 1, "cover_all": true, "return_indices": false, "_used_cudnn": true, "_input_indexes_to_retain": [0], "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 9, "lazy_grad_sum": false}
backward
4 3
435 gradient
51 input
236 input
242 input
51
236
242
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 107, "lazy_grad_sum": false}
backward
4 3
433 gradient
416 input
529 input
533 input
416
529
533
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 294, "lazy_grad_sum": false}
backward
3 2
416 gradient
413 input
520 input
413
520
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 293, "lazy_grad_sum": false}
backward
2 1
517 gradient
517 output
58
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 159, "lazy_grad_sum": false}
backward
3 2
97 gradient
100 input
478 input
100
478
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 216, "lazy_grad_sum": false}
backward
4 3
180 gradient
167 input
459 input
468 input
167
459
468
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 342, "lazy_grad_sum": false}
backward
2 1
126 gradient
126 output
118
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 272, "lazy_grad_sum": false}
backward
2 1
107 gradient
107 output
103
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 85, "lazy_grad_sum": false}
backward
2 1
100 gradient
100 output
89
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 215, "lazy_grad_sum": false}
backward
3 2
691 gradient
155 input
422 input
155
422
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 210, "lazy_grad_sum": false}
backward
3 2
78 gradient
76 input
669 input
76
669
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 83, "lazy_grad_sum": false}
backward
3 2
105 gradient
107 input
696 input
107
696
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 86, "lazy_grad_sum": false}
backward
2 1
115 gradient
115 output
108
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 335, "lazy_grad_sum": false}
backward
3 2
147 gradient
1 input
171 input
1
171
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 280, "lazy_grad_sum": false}
backward
4 3
103 gradient
78 input
681 input
690 input
78
681
690
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 84, "lazy_grad_sum": false}
backward
3 2
86 gradient
82 input
581 input
82
581
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 4, "pw": 4, "cover_all": false, "dy": 4, "dx": 4, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 333, "lazy_grad_sum": false}
backward
4 3
118 gradient
96 input
87 input
93 input
96
87
93
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 271, "lazy_grad_sum": false}
backward
3 1
85 gradient
141 input
85 output
141
AveragePooling2D
{"kh": 14, "kw": 14, "sy": 14, "sx": 14, "ph": 0, "pw": 0, "cover_all": false, "return_indices": false, "_used_cudnn": true, "_input_indexes_to_retain": [0], "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 340, "lazy_grad_sum": false}
backward
3 2
114 gradient
115 input
610 input
115
610
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 336, "lazy_grad_sum": false}
backward
4 3
108 gradient
86 input
592 input
598 input
86
592
598
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 334, "lazy_grad_sum": false}
backward
2 1
92 gradient
92 output
83
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 269, "lazy_grad_sum": false}
backward
2 1
156 gradient
142 input
142
ResizeImages
{"out_H": 90, "out_W": 90, "_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 344, "lazy_grad_sum": false}
backward
3 2
659 gradient
653 input
388 input
653
388
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 230, "lazy_grad_sum": false}
backward
4 3
120 gradient
97 input
488 input
496 input
97
488
496
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 217, "lazy_grad_sum": false}
backward
3 2
101 gradient
98 input
685 input
98
685
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 203, "lazy_grad_sum": false}
backward
3 2
128 gradient
131 input
712 input
131
712
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 206, "lazy_grad_sum": false}
backward
3 2
112 gradient
85 input
425 input
85
425
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 341, "lazy_grad_sum": false}
backward
3 2
119 gradient
120 input
155 input
120
155
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 218, "lazy_grad_sum": false}
backward
4 3
121 gradient
101 input
694 input
700 input
101
694
700
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 204, "lazy_grad_sum": false}
backward
4 3
111 gradient
123 input
414 input
421 input
123
414
421
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 81, "lazy_grad_sum": false}
backward
4 3
133 gradient
105 input
707 input
716 input
105
707
716
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 87, "lazy_grad_sum": false}
backward
4 3
134 gradient
112 input
432 input
440 input
112
432
440
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 342, "lazy_grad_sum": false}
backward
3 2
123 gradient
251 input
724 input
251
724
Convolution2DFunction
